timestamp_ms,window_deauths,total_deauths,threshold_alert,zscore,zscore_alert
6098,0,0,0,0.00,0
11098,0,0,0,0.00,0
16098,0,0,0,0.00,0
21098,0,0,0,0.00,0
26098,0,0,0,0.00,0
31098,0,0,0,0.00,0
36098,0,0,0,0.00,0
41098,0,0,0,0.00,0
46098,0,0,0,0.00,0
51098,0,0,0,0.00,0
56098,0,0,0,0.00,0
61098,0,0,0,0.00,0
66098,0,0,0,0.00,0
71098,0,0,0,0.00,0
76098,0,0,0,0.00,0
81098,0,0,0,0.00,0
86098,0,0,0,0.00,0
91098,0,0,0,0.00,0
96098,0,0,0,0.00,0
101098,0,0,0,0.00,0
106098,0,0,0,0.00,0
111098,0,0,0,0.00,0
116098,0,0,0,0.00,0
121098,0,0,0,0.00,0
126098,0,0,0,0.00,0
131098,0,0,0,0.00,0
136098,0,0,0,0.00,0
141098,0,0,0,0.00,0
146098,0,0,0,0.00,0
151098,0,0,0,0.00,0
156098,0,0,0,0.00,0
161098,0,0,0,0.00,0
166098,0,0,0,0.00,0
171098,0,0,0,0.00,0
176098,0,0,0,0.00,0
181098,0,0,0,0.00,0
186098,0,0,0,0.00,0
191098,0,0,0,0.00,0
196098,0,0,0,0.00,0
201098,0,0,0,0.00,0
206098,0,0,0,0.00,0
211098,0,0,0,0.00,0
216098,0,0,0,0.00,0
221098,0,0,0,0.00,0
226098,0,0,0,0.00,0
231098,0,0,0,0.00,0
236098,0,0,0,0.00,0
241098,0,0,0,0.00,0
246098,0,0,0,0.00,0
251098,0,0,0,0.00,0
256098,0,0,0,0.00,0
261098,0,0,0,0.00,0
266098,0,0,0,0.00,0
271098,0,0,0,0.00,0
276098,0,0,0,0.00,0
281098,0,0,0,0.00,0
286098,0,0,0,0.00,0
291098,0,0,0,0.00,0
296098,0,0,0,0.00,0
301098,0,0,0,0.00,0
306098,0,0,0,0.00,0
311098,0,0,0,0.00,0
316098,0,0,0,0.00,0
321098,0,0,0,0.00,0
326098,0,0,0,0.00,0
331098,0,0,0,0.00,0
336098,0,0,0,0.00,0
341098,0,0,0,0.00,0
346098,0,0,0,0.00,0
351098,0,0,0,0.00,0
356098,0,0,0,0.00,0
361098,0,0,0,0.00,0
366098,0,0,0,0.00,0
371098,0,0,0,0.00,0
376098,0,0,0,0.00,0
381098,0,0,0,0.00,0
386098,0,0,0,0.00,0
391098,0,0,0,0.00,0
396098,0,0,0,0.00,0
401098,0,0,0,0.00,0
406098,0,0,0,0.00,0
411098,0,0,0,0.00,0
416098,0,0,0,0.00,0
421098,0,0,0,0.00,0
426098,0,0,0,0.00,0
431098,0,0,0,0.00,0
436098,0,0,0,0.00,0
441098,0,0,0,0.00,0
446098,0,0,0,0.00,0
451098,0,0,0,0.00,0
456098,0,0,0,0.00,0
461098,0,0,0,0.00,0
466098,0,0,0,0.00,0
471098,0,0,0,0.00,0
476098,0,0,0,0.00,0
481098,0,0,0,0.00,0
486098,0,0,0,0.00,0
491098,0,0,0,0.00,0
496098,0,0,0,0.00,0
501098,0,0,0,0.00,0
506098,0,0,0,0.00,0
511098,0,0,0,0.00,0
516098,0,0,0,0.00,0
521098,313,313,1,0.00,0
526098,437,750,1,4.75,1
531098,414,1164,1,2.47,0
536098,245,1409,1,0.87,0
541098,50,1459,1,-0.39,0
546098,0,1459,0,-0.72,0
551098,0,1459,0,-0.72,0
556098,0,1459,0,-0.72,0
561098,0,1459,0,-0.72,0
566098,0,1459,0,-0.72,0
571098,0,1459,0,-0.72,0
576098,0,1459,0,-0.72,0
581098,0,1459,0,-0.72,0
586098,0,1459,0,-0.59,0
591098,0,1459,0,-0.47,0
596098,0,1459,0,-0.36,0
601098,0,1459,0,-0.30,0
606098,0,1459,0,0.00,0
611098,0,1459,0,0.00,0
616098,0,1459,0,0.00,0
621098,0,1459,0,0.00,0
626098,0,1459,0,0.00,0
631098,112,1571,1,0.00,0
636098,119,1690,1,3.54,1
641098,95,1785,1,1.76,0
646098,0,1785,0,-0.57,0
651098,42,1827,1,0.31,0
656098,468,2295,1,9.36,1
661098,274,2569,1,1.59,0
666098,0,2569,0,-0.67,0
671098,0,2569,0,-0.67,0
676098,0,2569,0,-0.67,0
681098,0,2569,0,-0.67,0
686098,0,2569,0,-0.67,0
691098,0,2569,0,-0.67,0
696098,0,2569,0,-0.59,0
701098,0,2569,0,-0.52,0
706098,0,2569,0,-0.46,0
711098,0,2569,0,-0.46,0
716098,0,2569,0,-0.43,0
721098,0,2569,0,-0.30,0
726098,0,2569,0,0.00,0
731098,0,2569,0,0.00,0
736098,0,2569,0,0.00,0
741098,0,2569,0,0.00,0
746098,0,2569,0,0.00,0
751098,0,2569,0,0.00,0
756098,0,2569,0,0.00,0
761098,0,2569,0,0.00,0
766098,0,2569,0,0.00,0
771098,0,2569,0,0.00,0
776098,0,2569,0,0.00,0
781098,0,2569,0,0.00,0
786098,0,2569,0,0.00,0
791098,0,2569,0,0.00,0
796098,0,2569,0,0.00,0
801098,0,2569,0,0.00,0
806098,0,2569,0,0.00,0
811098,0,2569,0,0.00,0
816098,0,2569,0,0.00,0
821098,0,2569,0,0.00,0
826098,0,2569,0,0.00,0
831098,0,2569,0,0.00,0
836098,0,2569,0,0.00,0
841098,0,2569,0,0.00,0
846098,0,2569,0,0.00,0
851098,5,2574,0,0.00,0
856098,0,2574,0,-0.30,0
861098,0,2574,0,-0.30,0
866098,0,2574,0,-0.30,0
871098,0,2574,0,-0.30,0
876098,0,2574,0,-0.30,0
881098,0,2574,0,-0.30,0
886098,0,2574,0,-0.30,0
891098,0,2574,0,-0.30,0
896098,0,2574,0,-0.30,0
901098,0,2574,0,-0.30,0
906098,0,2574,0,-0.30,0
911098,0,2574,0,-0.30,0
916098,0,2574,0,0.00,0
921098,0,2574,0,0.00,0
926098,0,2574,0,0.00,0
931098,0,2574,0,0.00,0
936098,0,2574,0,0.00,0
941098,0,2574,0,0.00,0
946098,0,2574,0,0.00,0
951098,0,2574,0,0.00,0
956098,30,2604,1,0.00,0
961098,0,2604,0,-0.30,0
966098,0,2604,0,-0.30,0
971098,0,2604,0,-0.30,0
976098,0,2604,0,-0.30,0
981098,0,2604,0,-0.30,0
986098,0,2604,0,-0.30,0
991098,0,2604,0,-0.30,0
996098,0,2604,0,-0.30,0
1001098,0,2604,0,-0.30,0
1006098,0,2604,0,-0.30,0
1011098,0,2604,0,-0.30,0
1016098,0,2604,0,-0.30,0
1021098,0,2604,0,0.00,0
1026098,0,2604,0,0.00,0
1031098,0,2604,0,0.00,0
1036098,0,2604,0,0.00,0
1041098,0,2604,0,0.00,0
1046098,0,2604,0,0.00,0
1051098,0,2604,0,0.00,0
1056098,0,2604,0,0.00,0
1061098,0,2604,0,0.00,0
1066098,0,2604,0,0.00,0
1071098,0,2604,0,0.00,0
1076098,0,2604,0,0.00,0
1081098,0,2604,0,0.00,0
1086098,0,2604,0,0.00,0
1091098,0,2604,0,0.00,0
1096098,0,2604,0,0.00,0
1101098,0,2604,0,0.00,0
1106098,0,2604,0,0.00,0
1111098,0,2604,0,0.00,0
1116098,0,2604,0,0.00,0
1121098,0,2604,0,0.00,0
1126098,0,2604,0,0.00,0
1131098,0,2604,0,0.00,0
1136098,0,2604,0,0.00,0
1141098,0,2604,0,0.00,0
1146098,0,2604,0,0.00,0
1151098,0,2604,0,0.00,0
1156098,0,2604,0,0.00,0
1161098,0,2604,0,0.00,0
1166098,0,2604,0,0.00,0
1171098,0,2604,0,0.00,0
1176098,0,2604,0,0.00,0
1181098,0,2604,0,0.00,0
1186098,0,2604,0,0.00,0
1191098,0,2604,0,0.00,0
1196098,0,2604,0,0.00,0
1201098,0,2604,0,0.00,0
1206098,0,2604,0,0.00,0
1211098,0,2604,0,0.00,0
1216098,0,2604,0,0.00,0
1221098,0,2604,0,0.00,0
1226098,0,2604,0,0.00,0
1231098,228,2832,1,0.00,0
1236098,5,2837,0,-0.22,0
1241098,0,2837,0,-0.31,0
1246098,0,2837,0,-0.31,0
1251098,0,2837,0,-0.31,0
1256098,33,2870,1,0.22,0
1261098,51,2921,1,0.46,0
1266098,0,2921,0,-0.42,0
1271098,0,2921,0,-0.42,0
1276098,0,2921,0,-0.42,0
1281098,0,2921,0,-0.42,0
1286098,0,2921,0,-0.42,0
1291098,0,2921,0,-0.42,0
1296098,0,2921,0,-0.46,0
1301098,0,2921,0,-0.44,0
1306098,0,2921,0,-0.44,0
1311098,0,2921,0,-0.44,0
1316098,0,2921,0,-0.44,0
1321098,0,2921,0,-0.30,0
1326098,0,2921,0,0.00,0
1331098,0,2921,0,0.00,0
1336098,0,2921,0,0.00,0
1341098,0,2921,0,0.00,0
1346098,0,2921,0,0.00,0
1351098,0,2921,0,0.00,0
1356098,0,2921,0,0.00,0
1361098,0,2921,0,0.00,0
1366098,0,2921,0,0.00,0
1371098,0,2921,0,0.00,0
1376098,0,2921,0,0.00,0
1381098,0,2921,0,0.00,0
1386098,0,2921,0,0.00,0
1391098,0,2921,0,0.00,0
1396098,0,2921,0,0.00,0
1401098,0,2921,0,0.00,0
1406098,105,3026,1,0.00,0
1411098,161,3187,1,5.25,1
1416098,100,3287,1,1.53,0
1421098,119,3406,1,1.62,0
1426098,120,3526,1,1.35,0
1431098,2,3528,0,-0.79,0
1436098,0,3528,0,-0.83,0
1441098,0,3528,0,-0.83,0
1446098,0,3528,0,-0.83,0
1451098,0,3528,0,-0.83,0
1456098,0,3528,0,-0.83,0
1461098,0,3528,0,-0.83,0
1466098,0,3528,0,-0.83,0
1471098,0,3528,0,-0.69,0
1476098,0,3528,0,-0.58,0
1481098,0,3528,0,-0.45,0
1486098,0,3528,0,-0.31,0
1491098,0,3528,0,-0.30,0
1496098,0,3528,0,0.00,0
1501098,0,3528,0,0.00,0
1506098,0,3528,0,0.00,0
1511098,0,3528,0,0.00,0
1516098,0,3528,0,0.00,0
1521098,0,3528,0,0.00,0
1526098,0,3528,0,0.00,0
1531098,0,3528,0,0.00,0
1536098,0,3528,0,0.00,0
1541098,0,3528,0,0.00,0
1546098,0,3528,0,0.00,0
1551098,0,3528,0,0.00,0
1556098,109,3637,1,0.00,0
1561098,191,3828,1,6.04,1
1566098,155,3983,1,2.23,0
1571098,118,4101,1,1.18,0
1576098,189,4290,1,2.02,0
1581098,0,4290,0,-0.81,0
1586098,0,4290,0,-0.81,0
1591098,0,4290,0,-0.81,0
1596098,0,4290,0,-0.81,0
1601098,0,4290,0,-0.81,0
1606098,0,4290,0,-0.81,0
1611098,0,4290,0,-0.81,0
1616098,0,4290,0,-0.81,0
1621098,0,4290,0,-0.69,0
1626098,0,4290,0,-0.56,0
1631098,0,4290,0,-0.43,0
1636098,14,4304,1,-0.03,0
1641098,158,4462,1,40.53,1
1646098,99,4561,1,1.95,0
1651098,46,4607,1,0.48,0
1656098,0,4607,0,-0.54,0
1661098,0,4607,0,-0.54,0
1666098,0,4607,0,-0.54,0
1671098,0,4607,0,-0.54,0
1676098,0,4607,0,-0.54,0
1681098,0,4607,0,-0.54,0
1686098,0,4607,0,-0.54,0
1691098,0,4607,0,-0.54,0
1696098,0,4607,0,-0.54,0
1701098,0,4607,0,-0.51,0
1706098,0,4607,0,-0.42,0
1711098,0,4607,0,-0.30,0
1716098,0,4607,0,0.00,0
1721098,0,4607,0,0.00,0
1726098,0,4607,0,0.00,0
1731098,0,4607,0,0.00,0
1736098,0,4607,0,0.00,0
1741098,0,4607,0,0.00,0
1746098,0,4607,0,0.00,0
1751098,0,4607,0,0.00,0
1756098,0,4607,0,0.00,0
1761098,0,4607,0,0.00,0
1766098,0,4607,0,0.00,0
1771098,0,4607,0,0.00,0
1776098,0,4607,0,0.00,0
1781098,0,4607,0,0.00,0
1786098,0,4607,0,0.00,0
1791098,0,4607,0,0.00,0
1796098,0,4607,0,0.00,0
1801098,0,4607,0,0.00,0
1806098,0,4607,0,0.00,0
1811098,0,4607,0,0.00,0
1816098,0,4607,0,0.00,0
1821098,0,4607,0,0.00,0
1826098,0,4607,0,0.00,0
1831098,0,4607,0,0.00,0
1836098,0,4607,0,0.00,0
1841098,20,4627,1,0.00,0
1846098,230,4857,1,41.31,1
1851098,33,4890,1,0.19,0
1856098,0,4890,0,-0.37,0
1861098,0,4890,0,-0.37,0
1866098,0,4890,0,-0.37,0
1871098,43,4933,1,0.31,0
1876098,4,4937,0,-0.37,0
1881098,0,4937,0,-0.44,0
1886098,0,4937,0,-0.44,0
1891098,0,4937,0,-0.44,0
1896098,0,4937,0,-0.44,0
1901098,0,4937,0,-0.44,0
1906098,0,4937,0,-0.41,0
1911098,0,4937,0,-0.47,0
1916098,0,4937,0,-0.33,0
1921098,0,4937,0,-0.33,0
1926098,0,4937,0,-0.33,0
1931098,0,4937,0,-0.33,0
1936098,36,4973,1,32.26,1
1941098,76,5049,1,7.34,1
1946098,0,5049,0,-0.42,0
1951098,0,5049,0,-0.42,0
1956098,0,5049,0,-0.42,0
1961098,0,5049,0,-0.42,0
1966098,0,5049,0,-0.42,0
1971098,0,5049,0,-0.42,0
1976098,0,5049,0,-0.42,0
1981098,0,5049,0,-0.42,0
1986098,0,5049,0,-0.42,0
1991098,0,5049,0,-0.42,0
1996098,0,5049,0,-0.42,0
2001098,46,5095,1,1.89,0
2006098,54,5149,1,3.95,1
2011098,43,5192,1,1.85,0
2016098,0,5192,0,-0.57,0
2021098,0,5192,0,-0.57,0
2026098,0,5192,0,-0.57,0
2031098,0,5192,0,-0.57,0
2036098,0,5192,0,-0.57,0
2041098,0,5192,0,-0.57,0
2046098,0,5192,0,-0.57,0
2051098,0,5192,0,-0.57,0
2056098,0,5192,0,-0.57,0
2061098,0,5192,0,-0.57,0
2066098,0,5192,0,-0.44,0
2071098,0,5192,0,-0.30,0
2076098,0,5192,0,0.00,0
2081098,0,5192,0,0.00,0
2086098,0,5192,0,0.00,0
2091098,0,5192,0,0.00,0
2096098,0,5192,0,0.00,0
2101098,0,5192,0,0.00,0
2106098,0,5192,0,0.00,0
2111098,0,5192,0,0.00,0
2116098,0,5192,0,0.00,0
2121098,0,5192,0,0.00,0
2126098,0,5192,0,0.00,0
2131098,0,5192,0,0.00,0
2136098,0,5192,0,0.00,0
2141098,0,5192,0,0.00,0
2146098,180,5372,1,0.00,0
2151098,129,5501,1,2.29,0
2156098,0,5501,0,-0.44,0
2161098,0,5501,0,-0.44,0
2166098,0,5501,0,-0.44,0
2171098,0,5501,0,-0.44,0
2176098,0,5501,0,-0.44,0
2181098,0,5501,0,-0.44,0
2186098,0,5501,0,-0.44,0
2191098,0,5501,0,-0.44,0
2196098,0,5501,0,-0.44,0
2201098,0,5501,0,-0.44,0
2206098,0,5501,0,-0.44,0
2211098,0,5501,0,-0.30,0
2216098,0,5501,0,0.00,0
2221098,0,5501,0,0.00,0
2226098,0,5501,0,0.00,0
2231098,0,5501,0,0.00,0
2236098,0,5501,0,0.00,0
2241098,0,5501,0,0.00,0
2246098,0,5501,0,0.00,0
2251098,0,5501,0,0.00,0
2256098,0,5501,0,0.00,0
2261098,0,5501,0,0.00,0
2266098,0,5501,0,0.00,0
2271098,0,5501,0,0.00,0
2276098,0,5501,0,0.00,0
2281098,0,5501,0,0.00,0
2286098,0,5501,0,0.00,0
2291098,0,5501,0,0.00,0
2296098,0,5501,0,0.00,0
2301098,0,5501,0,0.00,0
2306098,0,5501,0,0.00,0
2311098,0,5501,0,0.00,0
2316098,0,5501,0,0.00,0
2321098,0,5501,0,0.00,0
2326098,0,5501,0,0.00,0
2331098,1,5502,0,0.00,0
2336098,1,5503,0,3.32,1
2341098,217,5720,1,581.82,1
2346098,0,5720,0,-0.30,0
2351098,0,5720,0,-0.30,0
2356098,0,5720,0,-0.30,0
2361098,0,5720,0,-0.30,0
2366098,0,5720,0,-0.30,0
2371098,0,5720,0,-0.30,0
2376098,0,5720,0,-0.30,0
2381098,0,5720,0,-0.30,0
2386098,0,5720,0,-0.30,0
2391098,0,5720,0,-0.30,0
2396098,0,5720,0,-0.30,0
2401098,0,5720,0,-0.30,0
2406098,0,5720,0,0.00,0
2411098,0,5720,0,0.00,0
2416098,0,5720,0,0.00,0
2421098,0,5720,0,0.00,0
2426098,0,5720,0,0.00,0
2431098,0,5720,0,0.00,0
2436098,0,5720,0,0.00,0
2441098,0,5720,0,0.00,0
2446098,0,5720,0,0.00,0
2451098,0,5720,0,0.00,0
2456098,0,5720,0,0.00,0
2461098,0,5720,0,0.00,0
2466098,0,5720,0,0.00,0
2471098,0,5720,0,0.00,0
2476098,0,5720,0,0.00,0
2481098,0,5720,0,0.00,0
2486098,0,5720,0,0.00,0
2491098,0,5720,0,0.00,0
2496098,0,5720,0,0.00,0
2501098,0,5720,0,0.00,0
2506098,0,5720,0,0.00,0
2511098,0,5720,0,0.00,0
2516098,0,5720,0,0.00,0
2521098,0,5720,0,0.00,0
2526098,0,5720,0,0.00,0
2531098,0,5720,0,0.00,0
2536098,0,5720,0,0.00,0
2541098,0,5720,0,0.00,0
2546098,0,5720,0,0.00,0
2551098,0,5720,0,0.00,0
2556098,0,5720,0,0.00,0
2561098,0,5720,0,0.00,0
2566098,0,5720,0,0.00,0
2571098,0,5720,0,0.00,0
2576098,0,5720,0,0.00,0
2581098,0,5720,0,0.00,0
2586098,0,5720,0,0.00,0
2591098,0,5720,0,0.00,0
2596098,0,5720,0,0.00,0
2601098,0,5720,0,0.00,0
2606098,0,5720,0,0.00,0
2611098,0,5720,0,0.00,0
2616098,0,5720,0,0.00,0
2621098,0,5720,0,0.00,0
2626098,0,5720,0,0.00,0
2631098,0,5720,0,0.00,0
2636098,0,5720,0,0.00,0
2641098,0,5720,0,0.00,0
2646098,0,5720,0,0.00,0
2651098,0,5720,0,0.00,0
2656098,0,5720,0,0.00,0
2661098,0,5720,0,0.00,0
2666098,0,5720,0,0.00,0
2671098,0,5720,0,0.00,0
2676098,0,5720,0,0.00,0
2681098,0,5720,0,0.00,0
2686098,0,5720,0,0.00,0
2691098,105,5825,1,0.00,0
2696098,49,5874,1,1.39,0
2701098,0,5874,0,-0.42,0
2706098,0,5874,0,-0.42,0
2711098,0,5874,0,-0.42,0
2716098,0,5874,0,-0.42,0
2721098,0,5874,0,-0.42,0
2726098,0,5874,0,-0.42,0
2731098,0,5874,0,-0.42,0
2736098,0,5874,0,-0.42,0
2741098,0,5874,0,-0.42,0
2746098,0,5874,0,-0.42,0
2751098,0,5874,0,-0.42,0
2756098,0,5874,0,-0.30,0
2761098,0,5874,0,0.00,0
2766098,0,5874,0,0.00,0
2771098,0,5874,0,0.00,0
2776098,0,5874,0,0.00,0
2781098,0,5874,0,0.00,0
2786098,0,5874,0,0.00,0
2791098,0,5874,0,0.00,0
2796098,0,5874,0,0.00,0
2801098,0,5874,0,0.00,0
2806098,0,5874,0,0.00,0
2811098,0,5874,0,0.00,0
2816098,0,5874,0,0.00,0
2821098,0,5874,0,0.00,0
2826098,0,5874,0,0.00,0
2831098,0,5874,0,0.00,0
2836098,0,5874,0,0.00,0
2841098,0,5874,0,0.00,0
2846098,0,5874,0,0.00,0
2851098,0,5874,0,0.00,0
2856098,0,5874,0,0.00,0
2861098,0,5874,0,0.00,0
2866098,0,5874,0,0.00,0
2871098,0,5874,0,0.00,0
2876098,0,5874,0,0.00,0
2881098,0,5874,0,0.00,0
2886098,0,5874,0,0.00,0
2891098,0,5874,0,0.00,0
2896098,0,5874,0,0.00,0
2901098,0,5874,0,0.00,0
2906098,0,5874,0,0.00,0
2911098,0,5874,0,0.00,0
2916098,0,5874,0,0.00,0
2921098,0,5874,0,0.00,0
2926098,0,5874,0,0.00,0
2931098,0,5874,0,0.00,0
2936098,0,5874,0,0.00,0
2941098,0,5874,0,0.00,0
2946098,0,5874,0,0.00,0
2951098,0,5874,0,0.00,0
2956098,0,5874,0,0.00,0
2961098,0,5874,0,0.00,0
2966098,0,5874,0,0.00,0
2971098,0,5874,0,0.00,0
2976098,0,5874,0,0.00,0
2981098,0,5874,0,0.00,0
2986098,0,5874,0,0.00,0
2991098,0,5874,0,0.00,0
2996098,0,5874,0,0.00,0
3001098,0,5874,0,0.00,0
3006098,0,5874,0,0.00,0
3011098,0,5874,0,0.00,0
3016098,0,5874,0,0.00,0
3021098,0,5874,0,0.00,0
3026098,0,5874,0,0.00,0
3031098,0,5874,0,0.00,0
3036098,0,5874,0,0.00,0
3041098,0,5874,0,0.00,0
3046098,0,5874,0,0.00,0
3051098,0,5874,0,0.00,0
3056098,0,5874,0,0.00,0
3061098,0,5874,0,0.00,0
3066098,0,5874,0,0.00,0
3071098,0,5874,0,0.00,0
3076098,0,5874,0,0.00,0
3081098,0,5874,0,0.00,0
3086098,0,5874,0,0.00,0
3091098,0,5874,0,0.00,0
3096098,0,5874,0,0.00,0
3101098,0,5874,0,0.00,0
3106098,0,5874,0,0.00,0
3111098,0,5874,0,0.00,0
3116098,0,5874,0,0.00,0
3121098,0,5874,0,0.00,0
3126098,0,5874,0,0.00,0
3131098,0,5874,0,0.00,0
3136098,0,5874,0,0.00,0
3141098,0,5874,0,0.00,0
3146098,0,5874,0,0.00,0
3151098,0,5874,0,0.00,0
3156098,0,5874,0,0.00,0
3161098,0,5874,0,0.00,0
3166098,0,5874,0,0.00,0
3171098,0,5874,0,0.00,0
3176098,0,5874,0,0.00,0
3181098,0,5874,0,0.00,0
3186098,0,5874,0,0.00,0
3191098,0,5874,0,0.00,0
3196098,0,5874,0,0.00,0
3201098,0,5874,0,0.00,0
3206098,0,5874,0,0.00,0
3211098,0,5874,0,0.00,0
3216098,0,5874,0,0.00,0
3221098,0,5874,0,0.00,0
3226098,0,5874,0,0.00,0
3231098,0,5874,0,0.00,0
3236098,0,5874,0,0.00,0
3241098,0,5874,0,0.00,0
3246098,0,5874,0,0.00,0
3251098,0,5874,0,0.00,0
3256098,0,5874,0,0.00,0
3261098,0,5874,0,0.00,0
3266098,0,5874,0,0.00,0
3271098,0,5874,0,0.00,0
3276098,0,5874,0,0.00,0
3281098,0,5874,0,0.00,0
3286098,0,5874,0,0.00,0
3291098,0,5874,0,0.00,0
3296098,0,5874,0,0.00,0
3301098,0,5874,0,0.00,0
3306098,0,5874,0,0.00,0
3311098,0,5874,0,0.00,0
3316098,0,5874,0,0.00,0
3321098,0,5874,0,0.00,0
3326098,0,5874,0,0.00,0
3331098,0,5874,0,0.00,0
3336098,0,5874,0,0.00,0
3341098,0,5874,0,0.00,0
3346098,0,5874,0,0.00,0
3351098,0,5874,0,0.00,0
3356098,0,5874,0,0.00,0
3361098,0,5874,0,0.00,0
3366098,0,5874,0,0.00,0
3371098,0,5874,0,0.00,0
3376098,0,5874,0,0.00,0
3381098,0,5874,0,0.00,0
3386098,0,5874,0,0.00,0
3391098,0,5874,0,0.00,0
3396098,0,5874,0,0.00,0
3401098,0,5874,0,0.00,0
3406098,0,5874,0,0.00,0
3411098,0,5874,0,0.00,0
3416098,0,5874,0,0.00,0
3421098,0,5874,0,0.00,0
3426098,0,5874,0,0.00,0
3431098,0,5874,0,0.00,0
3436098,0,5874,0,0.00,0
3441098,0,5874,0,0.00,0
3446098,0,5874,0,0.00,0
3451098,0,5874,0,0.00,0
3456098,0,5874,0,0.00,0
3461098,0,5874,0,0.00,0
3466098,0,5874,0,0.00,0
3471098,0,5874,0,0.00,0
3476098,0,5874,0,0.00,0
3481098,0,5874,0,0.00,0
3486098,0,5874,0,0.00,0
3491098,0,5874,0,0.00,0
3496098,0,5874,0,0.00,0
3501098,0,5874,0,0.00,0
3506098,0,5874,0,0.00,0
3511098,0,5874,0,0.00,0
3516098,0,5874,0,0.00,0
3521098,251,6125,1,0.00,0
3526098,533,6658,1,7.38,1
3531098,0,6658,0,-0.42,0
3536098,3,6661,0,-0.40,0
3541098,0,6661,0,-0.42,0
3546098,0,6661,0,-0.42,0
3551098,2,6663,0,-0.41,0
3556098,0,6663,0,-0.42,0
3561098,0,6663,0,-0.42,0
3566098,0,6663,0,-0.42,0
3571098,0,6663,0,-0.42,0
3576098,0,6663,0,-0.42,0
3581098,0,6663,0,-0.42,0
3586098,0,6663,0,-0.30,0
3591098,0,6663,0,-0.44,0
3596098,0,6663,0,-0.44,0
3601098,0,6663,0,-0.30,0
3606098,0,6663,0,-0.30,0
3611098,0,6663,0,-0.30,0
3616098,0,6663,0,0.00,0
3621098,106,6769,1,0.00,0
3626098,14,6783,1,0.18,0
3631098,0,6783,0,-0.34,0
3636098,0,6783,0,-0.34,0
3641098,0,6783,0,-0.34,0
3646098,0,6783,0,-0.34,0
3651098,0,6783,0,-0.34,0
